Carport,Dapur,Daya Listrik,Garasi,Jumlah Lantai,Kamar Mandi,Kamar Tidur,Kondisi Perabotan,Luas Bangunan,Luas Tanah,Nomor Lantai,Sertifikat,Tahun Dibangun,address,latitude,longitude,price_currency,price_unit,price_value
,,5500 Watt,,1.0,,,,500 m²,400 m²,,SHM - Sertifikat Hak Milik,,"Puri Indah, Jakarta Barat",-6.18658,106.74292,Rp,Miliar,12
,1.0,7700 Watt,,2.0,3.0,3.0,Unfurnished,500 m²,450 m²,,SHM - Sertifikat Hak Milik,,"Intercon, Jakarta Barat",-6.206158,106.750001,Rp,Miliar,"9,5"
2.0,1.0,,,2.0,1.0,2.0,Furnished,740 m²,130 m²,,SHM - Sertifikat Hak Milik,,"Taman Ratu, Jakarta Barat",-6.1585001945495605,106.74700164794922,Rp,Miliar,"4,5"
,,7700 Watt,,2.0,4.0,5.0,Semi Furnished,500 m²,300 m²,,SHM - Sertifikat Hak Milik,,"Citra Garden, Jakarta Barat",-6.1585001945495605,106.74700164794922,Rp,Miliar,"9,5"
2.0,2.0,,6.0,2.0,4.0,4.0,Semi Furnished,1200 m²,819 m²,,SHM - Sertifikat Hak Milik,,"Menteng, Jakarta Pusat",-6.1937297,106.8392111,Rp,Miliar,85
1.0,1.0,,,2.0,3.0,3.0,Unfurnished,92 m²,53 m²,,SHM - Sertifikat Hak Milik,2024.0,"Matraman, Jakarta Timur",-6.20435,106.8699,Rp,Miliar,"1,6"
,1.0,,,2.0,2.0,2.0,Unfurnished,42 m²,24 m²,,SHM - Sertifikat Hak Milik,2024.0,"Ancol, Jakarta Utara",-6.12912,106.83335,Rp,Juta,516
,,Lainnya Watt,,3.0,6.0,5.0,unfurnished,450 m²,270 m²,,SHM - Sertifikat Hak Milik,,"Pondok Indah, Jakarta Selatan",-6.2775326,106.7794935,Rp,Miliar,"17,5"
5.0,,,1.0,1.0,10.0,10.0,Furnished,375 m²,287 m²,,SHM - Sertifikat Hak Milik,,"Kuningan, Jakarta Selatan",-6.2212429,106.8256669,Rp,Miliar,"14,5"
1.0,,,1.0,2.0,18.0,18.0,,350 m²,370 m²,,SHM - Sertifikat Hak Milik,,"Kuningan, Jakarta Selatan",-6.2212429,106.8256669,Rp,Miliar,16
,2.0,4400 Watt,8.0,3.0,5.0,8.0,Unfurnished,800 m²,300 m²,,SHM - Sertifikat Hak Milik,,"Tomang, Jakarta Barat",-6.17214,106.80272,Rp,Miliar,"13,5"
,,2200 Watt,,2.0,4.0,3.0,,250 m²,187 m²,,SHM - Sertifikat Hak Milik,,"Cilandak, Jakarta Selatan",-6.277122299999999,106.7975781,Rp,Miliar,"5,2"
,1.0,,,2.0,2.0,3.0,,90 m²,72 m²,,SHM - Sertifikat Hak Milik,,"Joglo, Jakarta Barat",-6.213339805603027,106.73847198486328,Rp,Miliar,"1,9"
8.0,,33000 Watt,2.0,3.0,5.0,4.0,Unfurnished,900 m²,830 m²,,SHM - Sertifikat Hak Milik,,"Kebayoran Baru, Jakarta Selatan",-6.2452337,106.7999471,Rp,Miliar,72
7.0,,,2.0,1.0,2.0,3.0,Unfurnished,400 m²,909 m²,,SHM - Sertifikat Hak Milik,,"Menteng, Jakarta Pusat",-6.1937297,106.8392111,Rp,Miliar,50
2.0,1.0,22000 Watt,6.0,3.0,4.0,4.0,Furnished,1200 m²,475 m²,,SHM - Sertifikat Hak Milik,2021.0,"Menteng, Jakarta Pusat",-6.1937297,106.8392111,Rp,Miliar,65
,,,,3.0,5.0,5.0,Unfurnished,650 m²,680 m²,,SHM - Sertifikat Hak Milik,,"Kebayoran Baru, Jakarta Selatan",-6.2452337,106.7999471,Rp,Miliar,34
,,4400 Watt,1.0,2.0,2.0,4.0,Semi Furnished,150 m²,75 m²,,SHM - Sertifikat Hak Milik,2018.0,"Duren Tiga, Jakarta Selatan",-6.2553397,106.8325872,Rp,Miliar,"2,5"
,,,,,,,,217 m²,,,,,"Menteng, Jakarta Pusat",-6.1937297,106.8392111,Rp,Miliar,13
,,,,,2.0,2.0,Furnished,87 m²,,,SHM - Sertifikat Hak Milik,2022.0,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,Rp,Miliar,3
,,7700 Watt,,2.0,5.0,6.0,Semi Furnished,1 m²,144 m²,,SHM - Sertifikat Hak Milik,,"Sunter, Jakarta Utara",-6.136937199999999,106.8620891,unknown,unknown,unknown
,1.0,,,1.0,3.0,4.0,,500 m²,400 m²,,SHM - Sertifikat Hak Milik,,"Pesanggrahan, Jakarta Selatan",-6.2365273,106.751266,Rp,Miliar,"5,9"
1.0,1.0,7700 Watt,1.0,2.0,3.0,3.0,Semi Furnished,250 m²,225 m²,,SHM - Sertifikat Hak Milik,,"Kav DKI, Jakarta Barat",-6.2094712,106.7308196,Rp,Miliar,3
,1.0,6600 Watt,,1.0,4.0,5.0,,444 m²,589 m²,,SHM - Sertifikat Hak Milik,,"Kebayoran Lama, Jakarta Selatan",-6.2365997,106.7805858,Rp,Miliar,"17,5"
2.0,1.0,2200 Watt,,2.0,2.0,3.0,Semi Furnished,120 m²,103 m²,,SHM - Sertifikat Hak Milik,,"Tanah Kusir, Jakarta Selatan",-6.2542615,106.7792448,Rp,Miliar,"2,9"
,,10600 Watt,,1.0,,,,650 m²,845 m²,,SHM - Sertifikat Hak Milik,,"Menteng, Jakarta Pusat",-6.1937297,106.8392111,Rp,Miliar,"58,8"
1.0,1.0,2200 Watt,,2.0,2.0,4.0,,98 m²,98 m²,,SHM - Sertifikat Hak Milik,,"Bambu Apus, Jakarta Timur",-6.3092491,106.9033981,Rp,Miliar,"1,3"
4.0,1.0,,5.0,2.0,3.0,4.0,Bagus,500 m²,825 m²,,SHM - Sertifikat Hak Milik,2015.0,"Kembangan, Jakarta Barat",-6.1987086,106.741926,Rp,Miliar,"19,3"
,1.0,2200 Watt,,2.0,4.0,3.0,Semi Furnished,98 m²,94 m²,,SHM - Sertifikat Hak Milik,2024.0,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,Rp,Miliar,"1,65"
,1.0,2200 Watt,,1.0,2.0,3.0,,160 m²,183 m²,,SHM - Sertifikat Hak Milik,,"Cakung, Jakarta Timur",-6.187507500000001,106.9593843,Rp,Miliar,"2,17"
2.0,2.0,22000 Watt,4.0,3.0,4.0,4.0,Unfurnished,603 m²,264 m²,,SHM - Sertifikat Hak Milik,2023.0,"Pondok Indah, Jakarta Selatan",-6.2775326,106.7794935,Rp,Miliar,18
2.0,,4400 Watt,2.0,1.0,3.0,5.0,,320 m²,264 m²,,SHM - Sertifikat Hak Milik,2016.0,"Pantai Indah Kapuk, Jakarta Utara",-6.1236701011657715,106.75318145751953,Rp,Miliar,"11,5"
,,4400 Watt,,1.0,2.0,4.0,Semi Furnished,130 m²,90 m²,,SHM - Sertifikat Hak Milik,2016.0,"Cengkareng, Jakarta Barat",-6.150720119476318,106.74404907226562,Rp,Miliar,3
,,,,,4.0,5.0,,300 m²,211 m²,,SHM - Sertifikat Hak Milik,,"Duri Kepa, Jakarta Barat",-6.2,106.816666,Rp,Miliar,"3,9"
,,,,,1.0,2.0,Furnished,42 m²,,36.0,"Lainnya (PPJB,Girik,Adat,dll)",,"Sunter, Jakarta Utara",-6.13717,106.86524,Rp,Juta,550
,,,,,1.0,1.0,Semi Furnished,35 m²,,,"Lainnya (PPJB,Girik,Adat,dll)",2022.0,"Kemayoran, Jakarta Pusat",-6.16165,106.85501,Rp,Miliar,"1,1"
,,,,,1.0,2.0,Furnished,60 m²,,27.0,SHM - Sertifikat Hak Milik,,"Sunter, Jakarta Utara",-6.13717,106.86524,Rp,Miliar,"1,35"
2.0,1.0,3300 Watt,3.0,1.0,2.0,4.0,Semi Furnished,325 m²,99 m²,,SHM - Sertifikat Hak Milik,,"Sunter, Jakarta Utara",-6.13717,106.86524,Rp,Miliar,"4,15"
1.0,1.0,,2.0,3.0,4.0,4.0,Semi Furnished,360 m²,161 m²,,SHM - Sertifikat Hak Milik,2017.0,"Sunter, Jakarta Utara",-6.13717,106.86524,Rp,Miliar,"6,5"
1.0,1.0,3500 Watt,2.0,2.0,2.0,3.0,Unfurnished,120 m²,105 m²,,SHM - Sertifikat Hak Milik,,"Duri Kosambi, Jakarta Barat",-6.17424,106.72051,Rp,Miliar,"1,8"
1.0,2.0,4400 Watt,2.0,3.0,4.0,5.0,Semi Furnished,600 m²,240 m²,,SHM - Sertifikat Hak Milik,,"Kemayoran, Jakarta Pusat",-6.1594869,106.8541776,Rp,Miliar,"4,7"
1.0,1.0,3500 Watt,1.0,3.0,4.0,3.0,Semi Furnished,234 m²,96 m²,,SHM - Sertifikat Hak Milik,,"Sunter, Jakarta Utara",-6.13717,106.86524,Rp,Miliar,"3,65"
1.0,1.0,5500 Watt,2.0,3.0,3.0,2.0,Semi Furnished,250 m²,108 m²,,SHM - Sertifikat Hak Milik,,"Sunter, Jakarta Utara",-6.13717,106.86524,Rp,Miliar,"3,85"
1.0,1.0,3300 Watt,1.0,3.0,2.0,4.0,Unfurnished,200 m²,93 m²,,SHM - Sertifikat Hak Milik,,"Sunter, Jakarta Utara",-6.13717,106.86524,Rp,Miliar,"3,2"
2.0,1.0,10600 Watt,,2.0,3.0,3.0,,400 m²,427 m²,,SHM - Sertifikat Hak Milik,1990.0,"Kebayoran Baru, Jakarta Selatan",-6.2452337,106.7999471,Rp,Miliar,"39,8"
4.0,1.0,7700 Watt,,4.0,4.0,6.0,Unfurnished,883 m²,300 m²,,SHM - Sertifikat Hak Milik,2010.0,"Tanjung Duren, Jakarta Barat",-6.1713515,106.7839175,Rp,Miliar,"8,5"
,,,,,1.0,2.0,Furnished,61 m²,,24.0,SHM - Sertifikat Hak Milik,2011.0,"Kebayoran Lama, Jakarta Selatan",-6.2504769048819,106.78661217957,Rp,Miliar,"1,97"
1.0,2.0,8000 Watt,1.0,3.0,3.0,3.0,Semi Furnished,270 m²,136 m²,,SHM - Sertifikat Hak Milik,1995.0,"Sunter, Jakarta Utara",-6.13717,106.86524,Rp,Miliar,"3,97"
2.0,1.0,,,2.0,3.0,4.0,Semi Furnished,126 m²,170 m²,,SHM - Sertifikat Hak Milik,2018.0,"Cakung, Jakarta Timur",-6.18489,106.94493,unknown,unknown,unknown
1.0,1.0,4400 Watt,1.0,2.0,3.0,5.0,Unfurnished,180 m²,153 m²,,SHM - Sertifikat Hak Milik,2000.0,"Kelapa Gading, Jakarta Utara",-6.161308699999999,106.9049822,Rp,Miliar,4
2.0,1.0,4400 Watt,,2.0,3.0,5.0,,150 m²,110 m²,,SHM - Sertifikat Hak Milik,,"Cipayung, Jakarta Timur",-6.3153539,106.8928693,Rp,Miliar,"2,2"
1.0,2.0,5500 Watt,2.0,3.0,3.0,4.0,Semi Furnished,270 m²,160 m²,,SHM - Sertifikat Hak Milik,2018.0,"Cilandak, Jakarta Selatan",-6.334050178527832,106.79344177246094,Rp,Miliar,"4,5"
,,,,,3.0,3.0,Furnished,220 m²,,3.0,"Lainnya (PPJB,Girik,Adat,dll)",2017.0,"Antasari, Jakarta Selatan",-6.2761938,106.8083653,Rp,Miliar,"6,1"
2.0,2.0,,2.0,2.0,5.0,5.0,Semi Furnished,400 m²,742 m²,,SHM - Sertifikat Hak Milik,2010.0,"Cipete, Jakarta Selatan",-6.270367,106.811741,Rp,Miliar,20
,,,,1.0,,,,260 m²,230 m²,,SHM - Sertifikat Hak Milik,,"Pantai Indah Kapuk, Jakarta Utara",-6.1026441,106.7411622,Rp,Miliar,"10,5"
,,,1.0,1.0,2.0,3.0,Unfurnished,250 m²,550 m²,,SHM - Sertifikat Hak Milik,2000.0,"Kebayoran Baru, Jakarta Selatan",-6.2452337,106.7999471,Rp,Miliar,"27,5"
1.0,,,1.0,3.0,5.0,13.0,Unfurnished,300 m²,235 m²,,SHM - Sertifikat Hak Milik,,"Kebayoran Baru, Jakarta Selatan",-6.2452337,106.7999471,unknown,unknown,unknown
1.0,,5500 Watt,1.0,2.0,3.0,4.0,Unfurnished,350 m²,231 m²,,SHM - Sertifikat Hak Milik,,"Kebayoran Baru, Jakarta Selatan",-6.2452337,106.7999471,unknown,unknown,unknown
2.0,1.0,4400 Watt,4.0,3.0,5.0,5.0,Semi Furnished,465 m²,168 m²,,SHM - Sertifikat Hak Milik,,"Pluit, Jakarta Utara",-6.113894200000001,106.7853922,Rp,Miliar,"7,8"
,2.0,10000 Watt,,3.0,6.0,6.0,Furnished,800 m²,450 m²,,SHM - Sertifikat Hak Milik,,"Pantai Indah Kapuk, Jakarta Utara",-6.1026441,106.7411622,Rp,Miliar,22
,,,,,1.0,2.0,Furnished,35 m²,,6.0,SHM - Sertifikat Hak Milik,2010.0,"Kelapa Gading, Jakarta Utara",-6.161308699999999,106.9049822,Rp,Juta,255
2.0,1.0,,,2.0,3.0,4.0,Semi Furnished,150 m²,90 m²,,SHM - Sertifikat Hak Milik,2015.0,"Green Lake City, Jakarta Barat",-6.180283,106.710804,Rp,Miliar,"2,5"
2.0,1.0,,2.0,2.0,3.0,5.0,Unfurnished,405 m²,391 m²,,SHM - Sertifikat Hak Milik,,"Tanjung Barat, Jakarta Selatan",-6.31001,106.85297,Rp,Miliar,"6,5"
,,,2.0,3.0,3.0,3.0,Unfurnished,190 m²,150 m²,,SHM - Sertifikat Hak Milik,2021.0,"Metland Puri, Jakarta Barat",-6.1585,106.747,Rp,Miliar,"3,65"
2.0,1.0,,3.0,,3.0,4.0,Semi Furnished,550 m²,927 m²,,SHM - Sertifikat Hak Milik,2010.0,"Kemang, Jakarta Selatan",-6.266904,106.823931,Rp,Miliar,25
3.0,1.0,3300 Watt,4.0,1.0,4.0,5.0,Unfurnished,601 m²,601 m²,,SHM - Sertifikat Hak Milik,1980.0,"Cempaka Putih, Jakarta Pusat",-6.181280136108398,106.87535095214844,unknown,unknown,unknown
1.0,1.0,3500 Watt,,2.0,2.0,3.0,Unfurnished,200 m²,126 m²,,SHM - Sertifikat Hak Milik,,"Taman Ratu, Jakarta Barat",-6.172144,106.7675632,unknown,unknown,unknown
2.0,1.0,,1.0,2.0,4.0,4.0,Semi Furnished,500 m²,300 m²,,SHM - Sertifikat Hak Milik,2018.0,"Green garden, Jakarta Barat",-6.16868,106.75522,Rp,Miliar,"6,8"
2.0,,2200 Watt,,1.0,1.0,2.0,Unfurnished,70 m²,108 m²,,SHM - Sertifikat Hak Milik,1998.0,"Green garden, Jakarta Barat",-6.16868,106.75522,Rp,Miliar,"1,95"
2.0,1.0,,2.0,2.0,4.0,4.0,Semi Furnished,350 m²,300 m²,,SHM - Sertifikat Hak Milik,2005.0,"Duri Kepa, Jakarta Barat",-6.17365,106.77577,Rp,Miliar,"5,5"
3.0,2.0,10000 Watt,1.0,1.0,4.0,3.0,Semi Furnished,250 m²,350 m²,,SHM - Sertifikat Hak Milik,,"Kebayoran Baru, Jakarta Selatan",-6.2452337,106.7999471,Rp,Miliar,18
1.0,2.0,,,2.0,4.0,5.0,Semi Furnished,500 m²,266 m²,,SHM - Sertifikat Hak Milik,2010.0,"Lebak Bulus, Jakarta Selatan",-6.31254,106.80421,Rp,Miliar,"8,5"
2.0,,,2.0,,5.0,5.0,Semi Furnished,400 m²,802 m²,,SHM - Sertifikat Hak Milik,,"Cilandak, Jakarta Selatan",-6.277122299999999,106.7975781,Rp,Miliar,"12,5"
,,4400 Watt,,2.0,4.0,4.0,Unfurnished,250 m²,180 m²,,SHM - Sertifikat Hak Milik,2020.0,"Mampang Prapatan, Jakarta Selatan",-6.2481661,106.8262565,Rp,Miliar,"5,5"
,,4400 Watt,,4.0,3.0,3.0,Unfurnished,196 m²,76 m²,,SHM - Sertifikat Hak Milik,,"Jelambar, Jakarta Barat",-6.159817599999999,106.7853922,Rp,Miliar,"2,7"
,1.0,5500 Watt,1.0,1.0,2.0,4.0,,325 m²,218 m²,,SHM - Sertifikat Hak Milik,1971.0,"Tebet, Jakarta Selatan",-6.2251223,106.8549881,Rp,Miliar,"2,8"
1.0,,2200 Watt,,2.0,2.0,3.0,,84 m²,61 m²,,SHM - Sertifikat Hak Milik,,"Cibubur, Jakarta Timur",-6.356087199999999,106.879792,Rp,Juta,996
,,,,1.0,,,,290 m²,290 m²,,SHM - Sertifikat Hak Milik,,"Pantai Indah Kapuk, Jakarta Utara",-6.12367,106.75318,unknown,unknown,unknown
,,,,2.0,3.0,3.0,Semi Furnished,300 m²,200 m²,,SHM - Sertifikat Hak Milik,,"Pantai Indah Kapuk, Jakarta Utara",-6.1026441,106.7411622,Rp,Miliar,14
2.0,2.0,5500 Watt,1.0,2.0,3.0,4.0,Unfurnished,300 m²,180 m²,,SHM - Sertifikat Hak Milik,2018.0,"Kelapa Gading, Jakarta Utara",-6.161308699999999,106.9049822,Rp,Miliar,"5,5"
3.0,1.0,10600 Watt,1.0,2.0,5.0,6.0,Unfurnished,600 m²,543 m²,,SHM - Sertifikat Hak Milik,1980.0,"Menteng, Jakarta Pusat",-6.1937297,106.8392111,Rp,Miliar,19
,,,,,,,,100 m²,207 m²,,SHM - Sertifikat Hak Milik,,"Kebayoran Baru, Jakarta Selatan",-6.2456989371893,106.80892815857,Rp,Miliar,11
6.0,2.0,23000 Watt,,2.0,5.0,6.0,,1000 m²,2050 m²,,SHM - Sertifikat Hak Milik,,"Pondok Indah, Jakarta Selatan",-6.2775326,106.7794935,Rp,Miliar,110
2.0,2.0,23000 Watt,4.0,3.0,9.0,7.0,,2000 m²,1144 m²,,,2020.0,"Slipi, Jakarta Barat",-6.1937584,106.8016144,Rp,Miliar,35
,1.0,10000 Watt,,2.0,8.0,5.0,Furnished,900 m²,320 m²,,SHM - Sertifikat Hak Milik,,"Pantai Indah Kapuk, Jakarta Utara",-6.1026441,106.7411622,Rp,Miliar,35
,,,,4.0,3.0,4.0,,165 m²,64 m²,,SHM - Sertifikat Hak Milik,2015.0,"Jelambar, Jakarta Barat",-6.159817599999999,106.7853922,Rp,Miliar,"1,95"
,,,,3.0,3.0,2.0,,192 m²,75 m²,,SHM - Sertifikat Hak Milik,2015.0,"Jelambar, Jakarta Barat",-6.159817599999999,106.7853922,Rp,Miliar,"2,5"
,2.0,10000 Watt,,3.0,4.0,4.0,Semi Furnished,1200 m²,360 m²,,SHM - Sertifikat Hak Milik,2020.0,"Kelapa Gading, Jakarta Utara",-6.15808,106.91815,Rp,Miliar,25
2.0,2.0,,2.0,3.0,4.0,4.0,Semi Furnished,290 m²,112 m²,,SHM - Sertifikat Hak Milik,2022.0,"Cilandak, Jakarta Selatan",-6.33405,106.79344,Rp,Miliar,"3,75"
,,,,,4.0,5.0,,102 m²,138 m²,,SHM - Sertifikat Hak Milik,,"Duri Kepa, Jakarta Barat",-6.169184599999999,106.7748596,Rp,Miliar,"3,25"
1.0,1.0,2200 Watt,,2.0,3.0,3.0,Semi Furnished,100 m²,52 m²,,SHM - Sertifikat Hak Milik,2024.0,"Cilandak, Jakarta Selatan",-6.33405,106.79344,Rp,Miliar,"1,16"
1.0,2.0,7600 Watt,2.0,2.0,4.0,5.0,Semi Furnished,580 m²,420 m²,,SHM - Sertifikat Hak Milik,2010.0,"Veteran, Jakarta Selatan",-6.2577523,106.7688104,Rp,Miliar,"9,5"
1.0,1.0,,8.0,3.0,4.0,7.0,Unfurnished,160 m²,174 m²,,SHM - Sertifikat Hak Milik,,"Tebet, Jakarta Selatan",-6.22584,106.85681,Rp,Miliar,6
,,,,,,,,39 m²,20 m²,,SHM - Sertifikat Hak Milik,2024.0,"Cipinang, Jakarta Timur",-6.20989,106.89872,Rp,Juta,482
2.0,1.0,5500 Watt,,2.0,2.0,4.0,Semi Furnished,202 m²,135 m²,,SHM - Sertifikat Hak Milik,,"Duren Sawit, Jakarta Timur",-6.2321915,106.9152021,Rp,Miliar,"2,25"
2.0,2.0,4400 Watt,,2.0,3.0,4.0,Unfurnished,450 m²,200 m²,,SHM - Sertifikat Hak Milik,2022.0,"Ciracas, Jakarta Timur",-6.308751699999999,106.8749344,Rp,Miliar,"4,5"
,1.0,2200 Watt,,2.0,2.0,2.0,Unfurnished,39 m²,20 m²,,SHM - Sertifikat Hak Milik,2024.0,"Cipinang, Jakarta Timur",-6.207429299999999,106.8915948,Rp,Juta,482
,1.0,2200 Watt,,2.0,2.0,2.0,Unfurnished,39 m²,20 m²,,SHM - Sertifikat Hak Milik,2024.0,"Sunter, Jakarta Utara",-6.136937199999999,106.8620891,Rp,Juta,451
,,,,,1.0,2.0,Furnished,48 m²,,23.0,SHM - Sertifikat Hak Milik,,"Salemba, Jakarta Pusat",-6.1948386,106.8498215,Rp,Juta,850
2.0,1.0,,2.0,1.0,4.0,5.0,Semi Furnished,366 m²,1025 m²,,SHM - Sertifikat Hak Milik,2000.0,"Fatmawati, Jakarta Selatan",-6.28041,106.79664,Rp,Miliar,18
,,17600 Watt,1.0,2.0,8.0,5.0,Semi Furnished,800 m²,492 m²,,SHM - Sertifikat Hak Milik,2012.0,"Kebon Kacang, Jakarta Pusat",-6.1873038,106.8261072,Rp,Miliar,"18,2"
,,2200 Watt,,,,,,73 m²,25 m²,,SHM - Sertifikat Hak Milik,2024.0,"Percetakan Negara, Jakarta Pusat",-6.1888144,106.861722,Rp,Juta,972
,,,,,2.0,3.0,,68 m²,,,HGB - Hak Guna Bangunan,2018.0,"Puri Mansion, Jakarta Barat",-6.1813377,106.7271337,Rp,Miliar,"1,1"
,1.0,3500 Watt,2.0,2.0,3.0,3.0,Semi Furnished,252 m²,171 m²,,SHM - Sertifikat Hak Milik,2010.0,"Taman Grisenda, Jakarta Utara",-6.1324614,106.75678,Rp,Miliar,"4,2"
,,,,,2.0,3.0,Unfurnished,100 m²,,1.0,,2021.0,"Glodok, Jakarta Pusat",-6.1408497410517,106.81340164349,unknown,unknown,unknown
,,,,,2.0,2.0,Semi Furnished,148 m²,,1.0,SHM - Sertifikat Hak Milik,2016.0,"Permata Hijau, Jakarta Selatan",-6.2223439,106.7862716,Rp,Miliar,6
1.0,,2200 Watt,2.0,2.0,3.0,4.0,Semi Furnished,258 m²,129 m²,,SHM - Sertifikat Hak Milik,2020.0,"Cipinang, Jakarta Timur",-6.207429299999999,106.8915948,Rp,Miliar,"3,1"
,1.0,7700 Watt,15.0,2.0,3.0,3.0,Unfurnished,875 m²,1045 m²,,HGB - Hak Guna Bangunan,1980.0,"Tanjung Duren, Jakarta Barat",-6.1713515,106.7839175,Rp,Miliar,20
1.0,1.0,2200 Watt,,2.0,2.0,3.0,Unfurnished,59 m²,58 m²,,SHM - Sertifikat Hak Milik,2023.0,"Ciracas, Jakarta Timur",-6.32381,106.88789,Rp,Juta,850
1.0,,2200 Watt,,2.0,3.0,3.0,Unfurnished,67 m²,51 m²,,SHM - Sertifikat Hak Milik,2024.0,"Cipayung, Jakarta Timur",-6.33049,106.91112,Rp,Juta,879
2.0,1.0,4400 Watt,,2.0,2.0,3.0,Unfurnished,120 m²,90 m²,,"Lainnya (PPJB,Girik,Adat,dll)",2022.0,"Pantai Indah Kapuk, Jakarta Utara",-6.1026441,106.7411622,Rp,Miliar,"3,35"
,,,,,2.0,2.0,Semi Furnished,225 m²,,,HS - Hak Sewa,,"Thamrin, Jakarta Pusat",-6.185699939727783,106.85299682617188,Rp,Miliar,"7,49"
,,,,,4.0,3.0,Semi Furnished,351 m²,,,"Lainnya (PPJB,Girik,Adat,dll)",,"SCBD, Jakarta Selatan",-6.227479934692383,106.81059265136719,Rp,Miliar,"33,4"
,,,,,3.0,4.0,Semi Furnished,223 m²,,,HGB - Hak Guna Bangunan,,"Kemang, Jakarta Selatan",-6.266903877258301,106.82392883300781,Rp,Miliar,"5,65"
1.0,1.0,2200 Watt,,2.0,2.0,3.0,Unfurnished,75 m²,92 m²,,SHM - Sertifikat Hak Milik,2024.0,"Kebayoran Lama, Jakarta Selatan",-6.2365997,106.7805858,Rp,Miliar,"1,12"
,2.0,,,2.0,2.0,3.0,Unfurnished,350 m²,259 m²,,SHM - Sertifikat Hak Milik,,"Tebet, Jakarta Selatan",-6.22584,106.85681,unknown,unknown,unknown
1.0,2.0,17600 Watt,1.0,2.0,2.0,3.0,Semi Furnished,450 m²,215 m²,,SHM - Sertifikat Hak Milik,,"Cipete, Jakarta Selatan",-6.270367,106.811741,Rp,Miliar,"9,6"
,,,4.0,4.0,5.0,5.0,Furnished,1870 m²,600 m²,,HGB - Hak Guna Bangunan,,"Ancol, Jakarta Utara",-6.132975099999999,106.8266873,Rp,Miliar,40
1.0,1.0,2200 Watt,1.0,1.0,2.0,2.0,Unfurnished,95 m²,106 m²,,SHM - Sertifikat Hak Milik,,"Pondok Gede, Jakarta Timur",-6.2697026,106.9308294,Rp,Miliar,"1,08"
4.0,1.0,2200 Watt,4.0,1.0,2.0,3.0,Semi Furnished,150 m²,200 m²,,SHM - Sertifikat Hak Milik,,"Pasar Rebo, Jakarta Timur",-6.326564899999999,106.8559596,Rp,Miliar,"2,03"
1.0,1.0,2200 Watt,1.0,1.0,1.0,2.0,Semi Furnished,48 m²,70 m²,,SHM - Sertifikat Hak Milik,,"Cibubur, Jakarta Timur",-6.356087199999999,106.879792,Rp,Juta,590
2.0,2.0,33000 Watt,4.0,3.0,4.0,5.0,Semi Furnished,650 m²,710 m²,,SHM - Sertifikat Hak Milik,2015.0,"SCBD, Jakarta Selatan",-6.2271475,106.8089298,Rp,Miliar,44
3.0,1.0,,2.0,2.0,4.0,4.0,Semi Furnished,300 m²,250 m²,,SHM - Sertifikat Hak Milik,2015.0,"Jagakarsa, Jakarta Selatan",-6.3328,106.8313,Rp,Miliar,4
,,1300 Watt,,1.0,4.0,3.0,,160 m²,216 m²,,SHM - Sertifikat Hak Milik,,"Duren Sawit, Jakarta Timur",-6.2321915,106.9152021,Rp,Miliar,"3,5"
1.0,1.0,1300 Watt,1.0,1.0,2.0,2.0,Unfurnished,90 m²,116 m²,,SHM - Sertifikat Hak Milik,,"Kramat Jati, Jakarta Timur",-6.263320299999999,106.8656951,Rp,Miliar,"1,71"
1.0,1.0,2200 Watt,1.0,2.0,2.0,3.0,Unfurnished,145 m²,90 m²,,SHM - Sertifikat Hak Milik,,"Kramat Jati, Jakarta Timur",-6.263320299999999,106.8656951,Rp,Miliar,"1,82"
1.0,1.0,2200 Watt,1.0,2.0,3.0,3.0,Unfurnished,121 m²,100 m²,,SHM - Sertifikat Hak Milik,,"Bukit Duri, Jakarta Selatan",-6.222582,106.8576636,Rp,Miliar,"2,47"
1.0,1.0,4400 Watt,1.0,2.0,3.0,4.0,Unfurnished,162 m²,215 m²,,SHM - Sertifikat Hak Milik,,"Kelapa Gading, Jakarta Utara",-6.161308699999999,106.9049822,Rp,Miliar,"4,23"
1.0,1.0,2200 Watt,1.0,1.0,3.0,3.0,Unfurnished,200 m²,265 m²,,SHM - Sertifikat Hak Milik,,"Cipayung, Jakarta Timur",-6.3153539,106.8928693,Rp,Miliar,"2,36"
1.0,2.0,3500 Watt,1.0,2.0,4.0,4.0,Unfurnished,252 m²,120 m²,,SHM - Sertifikat Hak Milik,,"Cipayung, Jakarta Timur",-6.3153539,106.8928693,Rp,Miliar,"2,89"
1.0,1.0,2200 Watt,1.0,2.0,3.0,3.0,Unfurnished,130 m²,73 m²,,SHM - Sertifikat Hak Milik,,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,Rp,Miliar,"2,14"
1.0,1.0,2200 Watt,1.0,2.0,2.0,3.0,Unfurnished,71 m²,88 m²,,SHM - Sertifikat Hak Milik,,"Cipayung, Jakarta Timur",-6.3153539,106.8928693,Rp,Miliar,"2,14"
1.0,1.0,2200 Watt,1.0,2.0,3.0,3.0,Unfurnished,150 m²,109 m²,,SHM - Sertifikat Hak Milik,,"Cipayung, Jakarta Timur",-6.3153539,106.8928693,Rp,Miliar,3
